Transaction_ID,Date,Year,Day_Of_Week,Quarter,Store_ID,Store_Type,Region,City,Product_ID,Product_Category,Product_Subcategory,Brand,Units_Sold,Unit_Price,Discount_Percent,Promotion,Holiday,Inventory_Level,Competitor_Price,Customer_Footfall,Marketing_Spend,Online_Orders,Returns,Customer_Satisfaction,Sales_Amount,Demand_Level
317842,06-03-2024,2024,Wednesday,1,ST096,Convenience Store,West,Boston,PR0310,Groceries,Dairy,ValueMax,31,25.66,20,Yes,No,703,20.03,430,3712.31,84,2,3.51,595.31,Medium
302532,06-03-2024,2024,Wednesday,1,ST070,Supermarket,North,Chicago,PR0408,Sports,Outdoor,UrbanCo,35,73.42,20,Yes,No,607,71.97,666,4789.53,154,1,5,1997.02,Medium
303758,06-03-2024,2024,Wednesday,1,ST008,Online Store,South,Phoenix,PR0016,Beauty,Skincare,Zenith,19,32.01,30,Yes,No,694,29.59,163,3925.3,294,1,4.54,403.33,Low
318993,06-03-2024,2024,Wednesday,1,ST070,Convenience Store,South,Los Angeles,PR0349,Groceries,Fresh Produce,PrimePlus,52,19.7,5,Yes,No,722,20.53,371,4299.92,174,0,3.59,973.18,Medium
324206,06-03-2024,2024,Wednesday,1,ST036,Convenience Store,North,Atlanta,PR0074,Electronics,Accessories,Nova,8,327.11,0,Yes,No,379,336.2,656,1930.71,87,0,3.68,2616.88,High
321455,06-03-2024,2024,Wednesday,1,ST088,Online Store,North,Chicago,PR0188,Groceries,Beverages,ValueMax,38,26.24,15,Yes,No,734,25,262,5547.22,350,4,4.25,758.34,Medium
305304,06-03-2024,2024,Wednesday,1,ST054,Convenience Store,Central,Atlanta,PR0379,Sports,Outdoor,EcoLife,34,56.51,20,Yes,No,649,54.06,220,4516.89,118,1,4.47,1491.86,Medium
323326,06-03-2024,2024,Wednesday,1,ST085,Supermarket,East,New York,PR0270,Electronics,Audio,ValueMax,27,332.89,10,Yes,No,723,434.07,458,2983.6,192,2,5,7490.02,Very High
315378,06-03-2024,2024,Wednesday,1,ST039,Hypermarket,East,Chicago,PR0022,Clothing,Footwear,FreshMart,35,22.94,25,Yes,No,311,25.54,646,5190.27,175,1,4.96,584.97,Medium
319074,06-03-2024,2024,Wednesday,1,ST013,Online Store,South,Seattle,PR0206,Electronics,Laptop,PrimePlus,2,657.36,20,Yes,No,299,579.94,201,3559.76,259,0,4.14,1051.78,Medium
303667,07-03-2024,2024,Thursday,1,ST081,Supermarket,West,Chicago,PR0143,Toys,Puzzles,Zenith,22,19.52,15,Yes,No,520,17.22,429,5155.18,103,1,4.02,348.43,Low
306429,07-03-2024,2024,Thursday,1,ST047,Convenience Store,Central,Boston,PR0017,Groceries,Dairy,Nova,71,19,25,Yes,No,731,24.55,373,5158.76,123,6,3.7,926.25,Medium
309719,07-03-2024,2024,Thursday,1,ST062,Convenience Store,South,Seattle,PR0139,Beauty,Skincare,PrimePlus,30,30.73,10,Yes,No,592,28.09,476,5277.48,102,0,4.53,829.71,Medium
305609,07-03-2024,2024,Thursday,1,ST044,Online Store,South,Atlanta,PR0185,Home & Kitchen,Decor,FreshMart,12,79.9,0,No,No,597,72.21,360,1714.14,376,2,4.1,799,Medium
322284,07-03-2024,2024,Thursday,1,ST068,Hypermarket,South,Phoenix,PR0430,Electronics,Mobile,Nova,26,183.1,25,Yes,No,851,167.1,486,3757.16,99,0,4.22,3570.45,High
309138,07-03-2024,2024,Thursday,1,ST004,Supermarket,Central,Chicago,PR0248,Beauty,Haircare,Apex,7,25.48,20,Yes,No,301,18.63,219,3916.92,95,0,4.51,142.69,Low
303748,07-03-2024,2024,Thursday,1,ST011,Online Store,South,Phoenix,PR0116,Clothing,Women,PrimePlus,18,55.76,20,Yes,No,269,59.26,204,3605.51,366,1,3.88,758.34,Medium
323158,07-03-2024,2024,Thursday,1,ST054,Supermarket,South,Seattle,PR0384,Clothing,Women,Nova,20,76.21,5,No,No,670,78.95,516,2587.99,48,0,4.99,1447.99,Medium
317618,07-03-2024,2024,Thursday,1,ST008,Hypermarket,East,Chicago,PR0349,Groceries,Snacks,Apex,34,18.42,20,Yes,No,663,18.64,547,4239.9,138,1,4.14,486.29,Low
312749,07-03-2024,2024,Thursday,1,ST033,Hypermarket,South,Seattle,PR0007,Groceries,Beverages,ValueMax,42,17.49,0,Yes,No,645,18.93,619,3384.55,219,2,4.32,699.6,Medium
322191,07-03-2024,2024,Thursday,1,ST091,Supermarket,North,Chicago,PR0108,Groceries,Beverages,ValueMax,41,28.01,10,Yes,No,555,31.03,602,3318.37,120,1,3.5,1008.36,Medium
304933,07-03-2024,2024,Thursday,1,ST051,Convenience Store,North,Denver,PR0226,Clothing,Men,Zenith,17,43.28,30,Yes,No,857,37.14,208,2537.99,129,0,3.66,515.03,Medium
310064,07-03-2024,2024,Thursday,1,ST049,Convenience Store,South,Boston,PR0197,Electronics,Audio,PrimePlus,15,498.1,10,Yes,Yes,684,408.23,374,3577.21,170,0,4.64,6724.35,High
315551,07-03-2024,2024,Thursday,1,ST056,Convenience Store,East,Seattle,PR0034,Electronics,Mobile,EcoLife,13,460.9,15,Yes,No,471,447.44,357,2839.44,149,0,4.17,5092.94,High
324696,07-03-2024,2024,Thursday,1,ST095,Supermarket,North,Phoenix,PR0417,Clothing,Kids,Nova,33,49.79,10,Yes,No,502,51.55,641,4978.3,77,1,3.36,1433.95,Medium
322408,07-03-2024,2024,Thursday,1,ST078,Hypermarket,South,Houston,PR0295,Electronics,Audio,FreshMart,10,423.45,0,No,No,560,412.2,619,2012.25,130,0,4.37,4234.5,High
324130,07-03-2024,2024,Thursday,1,ST092,Convenience Store,South,New York,PR0484,Electronics,Laptop,ValueMax,4,503.34,0,No,No,350,571.63,414,2015.2,157,0,3.87,2013.36,High
311864,07-03-2024,2024,Thursday,1,ST001,Convenience Store,South,Phoenix,PR0403,Home & Kitchen,Cookware,PrimePlus,7,110.94,5,No,No,436,108.52,457,2369.74,6,0,3.6,737.75,Medium
312261,07-03-2024,2024,Thursday,1,ST043,Convenience Store,East,Atlanta,PR0401,Groceries,Snacks,Apex,44,14.28,0,Yes,No,488,15.49,516,3389.1,193,1,3.83,614.04,Medium
321396,07-03-2024,2024,Thursday,1,ST047,Supermarket,East,Los Angeles,PR0296,Electronics,Audio,Apex,3,315.96,0,No,No,200,268.67,308,2438.94,102,2,3.34,315.96,Low
317328,07-03-2024,2024,Thursday,1,ST014,Supermarket,Central,Chicago,PR0167,Toys,Action Figures,PrimePlus,22,36.03,15,Yes,No,467,31.35,611,4126.17,117,0,4.73,673.76,Medium
319368,07-03-2024,2024,Thursday,1,ST053,Hypermarket,West,Denver,PR0465,Groceries,Snacks,FreshMart,50,22.16,30,Yes,No,379,24.03,1007,4593.48,165,1,3.07,760.09,Medium
317329,07-03-2024,2024,Thursday,1,ST073,Hypermarket,West,Los Angeles,PR0097,Clothing,Men,ValueMax,32,74.61,5,No,No,735,81.09,554,3157.39,6,2,3.47,2126.39,High
305330,07-03-2024,2024,Thursday,1,ST011,Hypermarket,West,Houston,PR0398,Toys,Board Games,EcoLife,45,34.18,15,Yes,No,827,36.54,654,4059.6,0,1,3.47,1278.33,Medium
300947,08-03-2024,2024,Friday,1,ST056,Supermarket,South,Los Angeles,PR0195,Electronics,Audio,UrbanCo,19,265.12,5,Yes,No,511,226.56,687,1594.54,178,1,4.49,4533.55,High
320509,08-03-2024,2024,Friday,1,ST009,Online Store,East,Houston,PR0461,Groceries,Beverages,PrimePlus,16,14.35,15,Yes,No,220,13.23,25,4045.93,358,2,5,170.76,Low
306483,08-03-2024,2024,Friday,1,ST078,Supermarket,East,Denver,PR0291,Beauty,Skincare,FreshMart,42,39.44,5,Yes,No,606,43.68,672,3725.64,81,1,3.33,1536.19,Medium
307762,08-03-2024,2024,Friday,1,ST001,Supermarket,West,New York,PR0320,Electronics,Accessories,EcoLife,21,539.77,15,Yes,No,746,516.43,319,4537.25,133,2,3.8,8717.29,Very High
317575,08-03-2024,2024,Friday,1,ST079,Convenience Store,West,Boston,PR0405,Groceries,Fresh Produce,EcoLife,15,43.09,10,Yes,No,670,40.38,20,3646.87,116,1,4.27,542.93,Medium
318635,08-03-2024,2024,Friday,1,ST011,Supermarket,Central,Atlanta,PR0277,Electronics,Audio,EcoLife,19,481.91,10,Yes,No,620,492.7,389,3330.29,172,2,3.95,7373.22,Very High
301129,08-03-2024,2024,Friday,1,ST074,Hypermarket,North,Atlanta,PR0239,Groceries,Dairy,UrbanCo,31,21.92,30,Yes,No,457,22.52,673,2866.04,85,0,4.9,475.66,Low
300366,08-03-2024,2024,Friday,1,ST039,Convenience Store,South,Dallas,PR0076,Sports,Team Sports,UrbanCo,4,98.91,0,No,No,115,97.13,240,3212.19,92,0,4.99,395.64,Low
316386,08-03-2024,2024,Friday,1,ST089,Supermarket,West,Houston,PR0483,Sports,Fitness,PrimePlus,26,72.8,35,Yes,No,460,80.82,634,4650.17,69,0,3.39,1230.32,Medium
315282,08-03-2024,2024,Friday,1,ST004,Online Store,West,Atlanta,PR0481,Clothing,Women,Nova,9,62.49,10,Yes,No,278,71.35,178,4232.26,339,1,4.71,449.93,Low
305931,08-03-2024,2024,Friday,1,ST044,Convenience Store,North,Phoenix,PR0281,Home & Kitchen,Cookware,Zenith,4,224.49,10,Yes,No,256,204.1,614,3768.12,145,0,4.66,808.16,Medium
312864,08-03-2024,2024,Friday,1,ST013,Online Store,North,Houston,PR0116,Electronics,Laptop,EcoLife,14,404.97,5,No,No,511,439.01,191,3133.74,256,0,4.65,5386.1,High
317662,08-03-2024,2024,Friday,1,ST045,Convenience Store,West,Seattle,PR0022,Home & Kitchen,Storage,EcoLife,10,139.28,0,No,Yes,373,148,183,2842.37,47,0,5,1392.8,Medium
323144,08-03-2024,2024,Friday,1,ST011,Hypermarket,North,Los Angeles,PR0403,Home & Kitchen,Cookware,PrimePlus,12,94.82,0,No,No,434,83.87,846,1571.95,22,0,4.5,1137.84,Medium
322311,08-03-2024,2024,Friday,1,ST011,Hypermarket,East,Houston,PR0418,Beauty,Haircare,EcoLife,17,34.14,15,Yes,No,362,36.45,451,3676.47,167,0,3.52,493.32,Low
318535,08-03-2024,2024,Friday,1,ST036,Online Store,East,Dallas,PR0486,Home & Kitchen,Storage,FreshMart,9,227.49,0,No,No,722,218.8,294,1552.48,350,0,4.65,2047.41,High
313688,08-03-2024,2024,Friday,1,ST025,Supermarket,North,Chicago,PR0412,Groceries,Snacks,Nova,19,19.92,25,Yes,No,288,22.84,372,2953.17,195,0,3.26,283.86,Low
302096,08-03-2024,2024,Friday,1,ST067,Hypermarket,East,Dallas,PR0239,Clothing,Footwear,FreshMart,5,40.85,0,No,No,125,33.67,656,4066.89,101,0,4.82,204.25,Low
309847,08-03-2024,2024,Friday,1,ST097,Online Store,North,Los Angeles,PR0246,Groceries,Dairy,EcoLife,26,24.37,25,Yes,No,549,25.14,20,2775.8,358,1,4.12,456.94,Low
308652,08-03-2024,2024,Friday,1,ST094,Online Store,North,Los Angeles,PR0116,Beauty,Fragrance,UrbanCo,6,42.14,15,Yes,No,235,44.72,405,4801.15,358,1,5,179.1,Low
307969,09-03-2024,2024,Saturday,1,ST093,Online Store,West,Boston,PR0312,Groceries,Fresh Produce,Zenith,36,13.2,0,No,No,751,11.99,346,1657.99,356,1,3.36,462,Low
319486,09-03-2024,2024,Saturday,1,ST063,Supermarket,North,Boston,PR0465,Electronics,Accessories,EcoLife,11,517.15,10,Yes,No,317,550.1,450,4117.15,158,0,5,5119.78,High
309542,09-03-2024,2024,Saturday,1,ST043,Online Store,South,Los Angeles,PR0178,Home & Kitchen,Decor,Zenith,13,131.49,20,Yes,No,293,120.63,20,5193.27,366,0,4.62,1367.5,Medium
324986,09-03-2024,2024,Saturday,1,ST016,Online Store,East,Boston,PR0122,Clothing,Men,Apex,23,48.72,5,Yes,No,420,53.95,191,4638.13,298,1,4.03,1018.25,Medium
324848,09-03-2024,2024,Saturday,1,ST021,Hypermarket,Central,Denver,PR0113,Clothing,Kids,EcoLife,16,61.6,0,No,No,463,63.6,653,2971.85,81,0,4.17,985.6,Medium
311346,09-03-2024,2024,Saturday,1,ST085,Hypermarket,Central,Seattle,PR0272,Toys,Puzzles,UrbanCo,53,19.76,5,Yes,No,664,20.7,767,4596.42,153,3,4.58,938.6,Medium
302836,09-03-2024,2024,Saturday,1,ST043,Hypermarket,South,Dallas,PR0223,Beauty,Haircare,FreshMart,23,78.68,15,Yes,No,612,82.9,567,3908.13,114,0,3.99,1538.19,Medium
301647,09-03-2024,2024,Saturday,1,ST042,Convenience Store,North,New York,PR0488,Electronics,Laptop,EcoLife,29,168.82,15,Yes,No,775,181.85,327,3691.16,116,0,3.04,4161.41,High
314348,09-03-2024,2024,Saturday,1,ST095,Supermarket,East,Atlanta,PR0498,Home & Kitchen,Cookware,PrimePlus,38,142.88,10,Yes,Yes,701,121.14,587,3949.51,142,2,4.92,4629.31,High
324169,09-03-2024,2024,Saturday,1,ST079,Online Store,East,Boston,PR0058,Toys,Action Figures,Zenith,16,22.11,0,No,No,618,19.3,409,1451.37,334,0,4.16,353.76,Low
313018,09-03-2024,2024,Saturday,1,ST078,Online Store,South,Los Angeles,PR0085,Groceries,Snacks,PrimePlus,8,25.57,15,Yes,No,277,22.61,223,4321.08,397,0,4.09,173.88,Low
321835,09-03-2024,2024,Saturday,1,ST074,Convenience Store,West,Houston,PR0034,Groceries,Snacks,Zenith,39,14.04,10,Yes,No,496,14.43,506,4459.63,176,1,5,480.17,Low
310760,09-03-2024,2024,Saturday,1,ST032,Supermarket,South,Los Angeles,PR0421,Electronics,Accessories,Nova,18,289.73,20,Yes,No,600,317.43,403,3522.35,155,2,4.22,3708.54,High
322212,09-03-2024,2024,Saturday,1,ST014,Convenience Store,West,Atlanta,PR0376,Clothing,Footwear,Zenith,21,56.05,5,No,No,553,66.36,459,2880.11,119,1,4.67,1064.95,Medium
311913,09-03-2024,2024,Saturday,1,ST004,Supermarket,Central,Dallas,PR0320,Sports,Team Sports,UrbanCo,15,74.24,15,Yes,Yes,166,66.9,302,5215.25,136,1,3.84,883.46,Medium
307422,09-03-2024,2024,Saturday,1,ST020,Hypermarket,West,Houston,PR0379,Clothing,Footwear,Nova,35,31.29,0,No,No,764,35.39,956,2183.35,117,0,3.77,1095.15,Medium
321870,10-03-2024,2024,Sunday,1,ST096,Convenience Store,Central,Seattle,PR0391,Groceries,Snacks,Nova,19,31.18,20,Yes,No,731,29.78,260,2112.33,221,1,4.15,448.99,Low
324643,10-03-2024,2024,Sunday,1,ST039,Supermarket,South,Dallas,PR0362,Electronics,Audio,PrimePlus,7,294.16,25,Yes,No,269,307.41,555,5015.53,122,0,3.95,1544.34,Medium
323169,10-03-2024,2024,Sunday,1,ST008,Hypermarket,East,Houston,PR0279,Electronics,Accessories,FreshMart,14,478.84,20,Yes,No,484,447.11,582,4405.61,185,2,4.85,4596.86,High
300140,10-03-2024,2024,Sunday,1,ST059,Supermarket,Central,Atlanta,PR0193,Toys,Board Games,PrimePlus,26,35.71,35,Yes,No,589,38.23,116,3836.54,118,0,3.75,603.5,Medium
321165,10-03-2024,2024,Sunday,1,ST100,Hypermarket,Central,Los Angeles,PR0268,Sports,Fitness,PrimePlus,27,88.5,0,No,No,549,100.02,935,3658.72,11,1,3.61,2301,High
302881,10-03-2024,2024,Sunday,1,ST021,Hypermarket,North,Chicago,PR0268,Groceries,Snacks,EcoLife,58,19.44,0,No,No,696,21.48,567,4051.02,169,1,4.17,1108.08,Medium
320909,10-03-2024,2024,Sunday,1,ST082,Hypermarket,West,Seattle,PR0187,Clothing,Kids,Nova,10,91.9,0,No,No,257,98.33,710,2507.94,102,0,4.13,919,Medium
319496,10-03-2024,2024,Sunday,1,ST088,Convenience Store,East,Houston,PR0407,Electronics,Mobile,Zenith,4,468.38,5,No,No,282,428.19,235,2677.31,64,0,4.85,1779.84,Medium
321634,10-03-2024,2024,Sunday,1,ST039,Supermarket,North,Phoenix,PR0104,Groceries,Fresh Produce,ValueMax,45,22.3,0,No,No,670,23.9,620,3766.66,45,0,4.13,1003.5,Medium
317925,10-03-2024,2024,Sunday,1,ST018,Online Store,West,Phoenix,PR0006,Electronics,Accessories,FreshMart,37,251.15,30,Yes,No,798,276.17,396,3774.18,288,3,4.25,5977.37,High
305498,10-03-2024,2024,Sunday,1,ST035,Supermarket,North,New York,PR0188,Home & Kitchen,Furniture,Apex,18,141.13,15,Yes,No,421,180.31,484,4705.25,140,0,4.19,2159.29,High
303313,10-03-2024,2024,Sunday,1,ST009,Online Store,Central,Chicago,PR0444,Groceries,Fresh Produce,UrbanCo,18,20.94,35,Yes,No,295,20.83,20,4487.3,342,1,4.45,231.39,Low
312210,10-03-2024,2024,Sunday,1,ST015,Hypermarket,South,Denver,PR0473,Groceries,Snacks,Apex,51,16.37,0,Yes,No,830,17.03,832,3541.72,147,0,3.29,834.87,Medium
317933,11-03-2024,2024,Monday,1,ST080,Supermarket,North,Chicago,PR0223,Home & Kitchen,Cookware,PrimePlus,6,90.8,20,Yes,No,415,86.14,64,2729.04,203,0,3.78,435.84,Low
313815,11-03-2024,2024,Monday,1,ST080,Convenience Store,East,Houston,PR0279,Groceries,Beverages,Apex,10,17.18,0,No,No,321,13.39,726,2245.02,169,0,3.72,171.8,Low
305075,11-03-2024,2024,Monday,1,ST029,Supermarket,South,New York,PR0415,Electronics,Mobile,Nova,11,388.52,15,Yes,No,658,307.44,392,4023.26,160,0,3.48,3632.66,High
305345,11-03-2024,2024,Monday,1,ST015,Supermarket,Central,Los Angeles,PR0017,Beauty,Fragrance,Apex,15,29.55,5,Yes,Yes,207,36.4,595,4584.82,88,0,3.15,421.09,Low
312458,11-03-2024,2024,Monday,1,ST063,Hypermarket,East,Los Angeles,PR0112,Clothing,Footwear,FreshMart,9,81.11,15,Yes,No,382,76.47,361,4690.22,110,0,3.25,620.49,Medium
323146,11-03-2024,2024,Monday,1,ST062,Hypermarket,West,Houston,PR0358,Sports,Outdoor,Apex,17,40.03,0,No,No,486,38.7,798,1792.92,28,0,4.92,680.51,Medium
312503,11-03-2024,2024,Monday,1,ST026,Supermarket,South,Los Angeles,PR0171,Toys,Board Games,Nova,16,46.06,0,No,No,409,51.53,268,2784.47,102,0,4.74,736.96,Medium
324150,11-03-2024,2024,Monday,1,ST099,Hypermarket,North,Dallas,PR0296,Electronics,Accessories,EcoLife,16,396.49,15,Yes,No,727,357.73,851,3125.78,66,1,3.69,5055.25,High
320856,11-03-2024,2024,Monday,1,ST093,Convenience Store,Central,Houston,PR0093,Groceries,Dairy,Nova,26,17.77,10,Yes,No,681,14.83,178,3807.07,178,1,4.45,399.82,Low
302707,11-03-2024,2024,Monday,1,ST073,Convenience Store,West,Atlanta,PR0059,Groceries,Dairy,Zenith,18,18,0,No,No,313,20.88,233,2943.95,98,1,4.11,306,Low
304924,11-03-2024,2024,Monday,1,ST081,Supermarket,Central,Chicago,PR0288,Sports,Outdoor,Zenith,11,158.67,25,Yes,No,421,147.83,420,3197.53,137,0,4.26,1309.03,Medium
309625,11-03-2024,2024,Monday,1,ST012,Supermarket,Central,Chicago,PR0225,Clothing,Footwear,Nova,13,54,5,No,No,556,35.32,890,552.25,55,2,4.15,564.3,Medium
311231,11-03-2024,2024,Monday,1,ST002,Online Store,South,Boston,PR0497,Beauty,Makeup,ValueMax,23,26.54,35,Yes,No,583,23.55,209,5126.74,388,1,5,379.52,Low
310267,11-03-2024,2024,Monday,1,ST090,Hypermarket,South,Houston,PR0010,Electronics,Laptop,FreshMart,1,390.68,0,No,No,63,398.65,513,2201.2,104,0,4.25,390.68,Low
317014,12-03-2024,2024,Tuesday,1,ST020,Supermarket,East,Los Angeles,PR0474,Groceries,Fresh Produce,Zenith,10,13.62,0,No,No,150,13.82,280,3112.42,77,0,3.33,136.2,Low
322812,12-03-2024,2024,Tuesday,1,ST074,Online Store,North,New York,PR0357,Beauty,Makeup,UrbanCo,9,29.9,20,Yes,No,218,30.21,319,2810.72,299,0,3.38,215.28,Low
311397,12-03-2024,2024,Tuesday,1,ST092,Hypermarket,Central,Phoenix,PR0456,Clothing,Footwear,Zenith,13,50.11,5,No,No,398,54.75,574,2060.78,81,1,4.87,571.25,Medium
302525,12-03-2024,2024,Tuesday,1,ST094,Convenience Store,West,Dallas,PR0107,Sports,Sportswear,EcoLife,30,114.8,10,Yes,No,597,114.16,507,4147.24,119,2,2.96,2892.96,High
300623,12-03-2024,2024,Tuesday,1,ST067,Supermarket,West,Seattle,PR0210,Groceries,Snacks,Zenith,31,18.31,20,Yes,No,664,18.14,356,1676.12,94,0,4.61,454.09,Low
319402,12-03-2024,2024,Tuesday,1,ST017,Hypermarket,East,Dallas,PR0434,Sports,Team Sports,EcoLife,51,46.42,0,Yes,No,705,45.04,964,4669.24,122,2,3.99,2274.58,High
311607,12-03-2024,2024,Tuesday,1,ST039,Online Store,North,Los Angeles,PR0366,Groceries,Dairy,Apex,20,27,15,Yes,No,461,32.53,257,4335.08,300,1,4.13,436.05,Low
308690,12-03-2024,2024,Tuesday,1,ST078,Supermarket,East,Boston,PR0336,Groceries,Beverages,FreshMart,25,41.77,20,Yes,No,649,48.96,412,3378.45,210,0,4.58,835.4,Medium
321180,12-03-2024,2024,Tuesday,1,ST014,Hypermarket,West,Houston,PR0142,Groceries,Dairy,Apex,19,26.7,0,No,No,403,34.38,549,1623.26,62,0,4.6,507.3,Medium
320371,12-03-2024,2024,Tuesday,1,ST093,Supermarket,West,Boston,PR0056,Clothing,Kids,ValueMax,21,48.59,5,Yes,No,488,53.81,297,3069.63,160,0,3.94,969.37,Medium
324383,12-03-2024,2024,Tuesday,1,ST021,Online Store,Central,Denver,PR0274,Toys,Board Games,Zenith,35,23.34,0,Yes,No,616,22.74,308,5081.29,298,0,3.92,816.9,Medium
303927,12-03-2024,2024,Tuesday,1,ST062,Supermarket,Central,Los Angeles,PR0376,Toys,Puzzles,UrbanCo,63,38.7,15,Yes,No,674,47.1,555,4816.24,194,0,4.5,2072.39,High
310173,12-03-2024,2024,Tuesday,1,ST064,Convenience Store,South,Houston,PR0102,Electronics,Audio,Nova,22,387.99,0,No,No,708,350.98,451,3143.27,120,1,5,8147.79,Very High
310281,12-03-2024,2024,Tuesday,1,ST036,Hypermarket,South,Phoenix,PR0252,Clothing,Footwear,PrimePlus,12,71.16,5,Yes,No,223,78.26,510,3528.96,77,2,3.87,676.02,Medium
311521,12-03-2024,2024,Tuesday,1,ST099,Supermarket,North,New York,PR0438,Sports,Fitness,Zenith,32,88.7,5,Yes,No,569,94.94,610,6066.62,166,0,3.99,2696.48,High
314245,12-03-2024,2024,Tuesday,1,ST019,Supermarket,East,Dallas,PR0438,Home & Kitchen,Cookware,FreshMart,5,233.63,0,No,No,583,277.2,552,1878.97,78,1,3.63,934.52,Medium
324572,12-03-2024,2024,Tuesday,1,ST014,Online Store,North,Dallas,PR0085,Home & Kitchen,Cookware,Apex,8,144.06,20,Yes,No,323,129.84,302,2509.34,381,0,2.94,921.98,Medium
300248,12-03-2024,2024,Tuesday,1,ST008,Convenience Store,West,Houston,PR0221,Clothing,Women,Nova,13,68.25,0,No,No,502,74.1,279,4011.56,200,0,4.16,887.25,Medium
309131,12-03-2024,2024,Tuesday,1,ST013,Supermarket,Central,Atlanta,PR0228,Groceries,Fresh Produce,Apex,25,20.57,35,Yes,No,484,23.63,174,2953.45,148,1,4.93,320.89,Low
307622,12-03-2024,2024,Tuesday,1,ST056,Online Store,Central,Boston,PR0468,Beauty,Haircare,FreshMart,14,22.9,25,Yes,No,446,24.67,124,3820.88,341,1,3.53,223.27,Low
318179,12-03-2024,2024,Tuesday,1,ST093,Online Store,Central,Seattle,PR0080,Sports,Fitness,Apex,13,99.22,15,Yes,No,461,103.08,252,2990.15,435,0,4.36,1096.38,Medium
313541,13-03-2024,2024,Wednesday,1,ST002,Supermarket,West,Houston,PR0189,Groceries,Fresh Produce,FreshMart,21,18.18,15,Yes,No,278,19.5,330,3503.99,188,0,3.98,324.51,Low
316421,13-03-2024,2024,Wednesday,1,ST079,Supermarket,East,Chicago,PR0294,Clothing,Footwear,ValueMax,29,33.63,5,Yes,No,494,33.8,679,2342.8,204,0,3.77,926.51,Medium
318637,13-03-2024,2024,Wednesday,1,ST040,Supermarket,Central,Boston,PR0338,Sports,Team Sports,PrimePlus,31,47.22,0,No,Yes,574,41.08,430,3238.96,28,2,3.97,1369.38,Medium
303381,13-03-2024,2024,Wednesday,1,ST057,Convenience Store,Central,Denver,PR0289,Groceries,Snacks,EcoLife,44,14.58,10,Yes,No,649,15.56,449,2917.9,111,1,4.25,564.25,Medium
300939,13-03-2024,2024,Wednesday,1,ST023,Convenience Store,Central,Atlanta,PR0318,Toys,Action Figures,ValueMax,24,39.92,20,Yes,No,657,37.06,332,2226.38,112,1,2.71,734.53,Medium
300762,13-03-2024,2024,Wednesday,1,ST067,Hypermarket,South,Atlanta,PR0161,Electronics,Laptop,PrimePlus,26,418.61,30,Yes,No,607,428.91,586,4007.07,90,1,3.87,7325.67,Very High
314395,13-03-2024,2024,Wednesday,1,ST005,Supermarket,West,Dallas,PR0287,Electronics,Accessories,EcoLife,25,332.19,0,No,No,935,320.93,420,4272.96,102,1,3.58,7972.56,Very High
319535,13-03-2024,2024,Wednesday,1,ST086,Supermarket,Central,Seattle,PR0135,Clothing,Footwear,PrimePlus,32,61.49,20,Yes,No,491,76.25,391,4878.25,111,1,4.33,1524.95,Medium
305125,13-03-2024,2024,Wednesday,1,ST078,Online Store,West,Los Angeles,PR0227,Toys,Educational,FreshMart,39,31.73,25,Yes,No,723,35.22,20,3787.09,385,4,3.83,832.91,Medium
320420,13-03-2024,2024,Wednesday,1,ST025,Convenience Store,North,New York,PR0237,Clothing,Kids,UrbanCo,10,60.66,0,No,No,314,62.51,206,1963.2,81,0,4.12,606.6,Medium
318094,13-03-2024,2024,Wednesday,1,ST039,Supermarket,East,Chicago,PR0294,Home & Kitchen,Decor,Nova,20,175.34,10,Yes,No,667,145,929,1981.9,139,2,4.03,2840.51,High
301361,13-03-2024,2024,Wednesday,1,ST014,Supermarket,East,Dallas,PR0066,Electronics,Mobile,ValueMax,18,222.72,5,No,No,655,186.22,512,1686.84,61,2,4.19,3385.34,High
317254,13-03-2024,2024,Wednesday,1,ST056,Supermarket,Central,Denver,PR0074,Electronics,Laptop,EcoLife,6,470.99,5,No,No,125,503.83,457,1442.98,95,0,5,2684.64,High
309095,13-03-2024,2024,Wednesday,1,ST067,Convenience Store,East,Seattle,PR0014,Electronics,Accessories,Nova,16,179.83,5,No,No,547,152.67,504,4079.87,20,0,4.74,2733.42,High
305514,13-03-2024,2024,Wednesday,1,ST049,Hypermarket,East,Dallas,PR0045,Groceries,Beverages,EcoLife,11,31.83,15,Yes,No,234,33.77,737,4496.53,151,1,4.44,270.55,Low
310723,13-03-2024,2024,Wednesday,1,ST072,Hypermarket,East,Dallas,PR0273,Electronics,Laptop,PrimePlus,56,415.23,15,Yes,Yes,670,483.59,952,5158.8,113,1,4.13,19412,Very High
300731,13-03-2024,2024,Wednesday,1,ST047,Supermarket,Central,New York,PR0332,Groceries,Snacks,UrbanCo,37,17.82,5,No,No,757,18.24,330,3711.65,102,0,3.56,626.37,Medium
304782,13-03-2024,2024,Wednesday,1,ST048,Hypermarket,Central,Los Angeles,PR0049,Clothing,Kids,Apex,56,45.15,10,Yes,No,674,39.75,697,4335.56,120,4,3.83,2113.02,High
